term_id,parent_id,parent_slug,parent_path,path,name,slug,description,display_type,image_id,image_url,menu_order,count
880,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB), design dintr-o singură piesă","Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB), design dintr-o singură piesă",patchpaneluri-19-goale-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb-design-dintr-o-singura-piesa,,default,,,0,4
881,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB), design dintr-o singură piesă, cu locaș pentru etichetare","Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB), design dintr-o singură piesă, cu locaș pentru etichetare",patchpaneluri-19-goale-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb-design-dintr-o-singura-piesa-cu-locas-pentru-etichetare,,default,,,0,1
896,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB), glisant","Patchpaneluri 19"" goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB), glisant",patchpaneluri-19-goale-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb-glisant,,default,,,0,2
595,594,patchpanel-uri,"Retelistica, date si telecomunicatii > Patchpanel-uri","Retelistica, date si telecomunicatii > Patchpanel-uri > Patchpaneluri 19"" goale pentru module Schrack Format B (SFB)","Patchpaneluri 19"" goale pentru module Schrack Format B (SFB)",patchpaneluri-19-goale-pentru-module-schrack-format-b-sfb,,default,,,0,1
148,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Prize de date",Prize de date,prize-de-date,,default,,,0,34
2929,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Doze aplicate goale cu 12 porturi pentru module RJ45 Schrack Format A (SFA)",Doze aplicate goale cu 12 porturi pentru module RJ45 Schrack Format A (SFA),doze-aplicate-goale-cu-12-porturi-pentru-module-rj45-schrack-format-a-sfa,,default,,,,1
3043,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Doze aplicate goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)",Doze aplicate goale pentru module Schrack Format A (SFA) şi Schrack Format B (SFB),doze-aplicate-goale-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,0,4
1911,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj aparent",Doze goale montaj aparent,doze-goale-montaj-aparent,,default,,,,1
1912,1911,doze-goale-montaj-aparent,"Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj aparent","Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj aparent > îngropat IP44",îngropat IP44,ingropat-ip44,,default,,,,1
1913,1912,ingropat-ip44,"Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj aparent > îngropat IP44","Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj aparent > îngropat IP44 > IP20 pentru module Schrack Format A (SFA) și Schrack Format B (SFB)",IP20 pentru module Schrack Format A (SFA) și Schrack Format B (SFB),ip20-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,,1
2938,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj aplicat IP44 pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)",Doze goale montaj aplicat IP44 pentru module Schrack Format A (SFA) şi Schrack Format B (SFB),doze-goale-montaj-aplicat-ip44-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,,3
2670,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Doze goale montaj îngropat IP44 pentru module Schrack Format A (SFA) şi Schrack Format B (SFB)",Doze goale montaj îngropat IP44 pentru module Schrack Format A (SFA) şi Schrack Format B (SFB),doze-goale-montaj-ingropat-ip44-pentru-module-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,,2
1760,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Insert pentru modul TOOLLESS LINE",Insert pentru modul TOOLLESS LINE,insert-pentru-modul-toolless-line,,default,,,0,1
1761,1760,insert-pentru-modul-toolless-line,"Retelistica, date si telecomunicatii > Prize de date > Insert pentru modul TOOLLESS LINE","Retelistica, date si telecomunicatii > Prize de date > Insert pentru modul TOOLLESS LINE > VISIO design UAE pentru un modul TOOLLESS LINE fără placă centrală, fără ramă","VISIO design UAE pentru un modul TOOLLESS LINE fără placă centrală, fără ramă",visio-design-uae-pentru-un-modul-toolless-line-fara-placa-centrala-fara-rama,,default,,,0,1
2127,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Măşti, rame şi doze goale 45x45mm pentru module în Schrack Format A (SFA) şi Schrack Format B (SFB)","Măşti, rame şi doze goale 45x45mm pentru module în Schrack Format A (SFA) şi Schrack Format B (SFB)",masti-rame-si-doze-goale-45x45mm-pentru-module-in-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,,9
149,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Priză de date DE-EMBEDDED LINE RJ45 ecranată Cat.6, placă centrală UAE","Priză de date DE-EMBEDDED LINE RJ45 ecranată Cat.6, placă centrală UAE",priza-de-date-de-embedded-line-rj45-ecranata-cat-6-placa-centrala-uae,,default,,,0,4
3071,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Priză de date RJ45 ecranată Cat.6, placă centrală UAE","Priză de date RJ45 ecranată Cat.6, placă centrală UAE",priza-de-date-rj45-ecranata-cat-6-placa-centrala-uae,,default,,,,1
2996,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Priză de date RJ45 neecranată Cat.5e",Priză de date RJ45 neecranată Cat.5e,priza-de-date-rj45-neecranata-cat-5e,,default,,,0,1
2674,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Rame suport pentru prize neechipate şi doze 80x80mm pentru module în Schrack Format A (SFA) şi Schrack Format B (SFB)",Rame suport pentru prize neechipate şi doze 80x80mm pentru module în Schrack Format A (SFA) şi Schrack Format B (SFB),rame-suport-pentru-prize-neechipate-si-doze-80x80mm-pentru-module-in-schrack-format-a-sfa-si-schrack-format-b-sfb,,default,,,,6
2444,148,prize-de-date,"Retelistica, date si telecomunicatii > Prize de date","Retelistica, date si telecomunicatii > Prize de date > Rame suport pentru prize neechipate şi doze 80x80mm pentru module în Schrack Format B (SFB), placă centrală UAE","Rame suport pentru prize neechipate şi doze 80x80mm pentru module în Schrack Format B (SFB), placă centrală UAE",rame-suport-pentru-prize-neechipate-si-doze-80x80mm-pentru-module-in-schrack-format-b-sfb-placa-centrala-uae,,default,,,,1
1538,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Protecții de rețea și sistem",Protecții de rețea și sistem,protectii-de-retea-si-sistem,,default,,,0,1
1539,1538,protectii-de-retea-si-sistem,"Retelistica, date si telecomunicatii > Protecții de rețea și sistem","Retelistica, date si telecomunicatii > Protecții de rețea și sistem > Modul de buffer",Modul de buffer,modul-de-buffer,,default,,,0,1
3238,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Retelistica",Retelistica,retelistica-2,,default,,,0,792
3258,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Accesorii rack-uri",Accesorii rack-uri,accesorii-rack-uri,,default,,,0,64
3260,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Adaptoare Wi-Fi si accesorii USB",Adaptoare Wi-Fi si accesorii USB,adaptoare-wi-fi-si-accesorii-usb,,default,,,0,38
3257,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Cabinete metalice (rack-uri)",Cabinete metalice (rack-uri),cabinete-metalice-rack-uri,,default,,,0,28
3255,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Conectica LAN RJ si FO",Conectica LAN RJ si FO,conectica-lan-rj-si-fo,,default,,,0,53
3252,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Echipamente active FO",Echipamente active FO,echipamente-active-fo,,default,,,0,38
3264,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Routere",Routere,routere,,default,,,0,119
3239,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Switch-uri de retea",Switch-uri de retea,switch-uri-de-retea,,default,,,0,123
3242,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Switch-uri PoE",Switch-uri PoE,switch-uri-poe,,default,,,0,148
3259,3238,retelistica-2,"Retelistica, date si telecomunicatii > Retelistica","Retelistica, date si telecomunicatii > Retelistica > Transmisie wireless IP",Transmisie wireless IP,transmisie-wireless-ip,,default,,,0,181
648,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare",Reţelistică. Accesorii calculatoare,retelistica-accesorii-calculatoare,,default,,,0,47
649,648,retelistica-accesorii-calculatoare,"Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare","Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare > Accesorii cablare",Accesorii cablare,accesorii-cablare,,default,,,0,21
2304,648,retelistica-accesorii-calculatoare,"Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare","Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare > Cabluri şi adaptoare HDMI",Cabluri şi adaptoare HDMI,cabluri-si-adaptoare-hdmi,,default,,,0,14
2553,648,retelistica-accesorii-calculatoare,"Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare","Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare > Cabluri şi adaptoare USB",Cabluri şi adaptoare USB,cabluri-si-adaptoare-usb,,default,,,0,6
2280,648,retelistica-accesorii-calculatoare,"Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare","Retelistica, date si telecomunicatii > Reţelistică. Accesorii calculatoare > Module de alimentare multiprize, cabluri de alimentare","Module de alimentare multiprize, cabluri de alimentare",module-de-alimentare-multiprize-cabluri-de-alimentare,,default,,,0,6
551,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200",Server Enclosures CLASSIC 1200,server-enclosures-classic-1200,,default,,,0,15
552,551,server-enclosures-classic-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST",1500kg IP20 DST,1500kg-ip20-dst,,default,,,0,15
553,552,1500kg-ip20-dst,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200",Server Enclosures CLASSIC DST 1200,server-enclosures-classic-dst-1200,,default,,,0,15
1395,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 600 x 600mm",1500kg 600 x 600mm,1500kg-600-x-600mm,,default,,,0,2
1666,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 600 x 800mm",1500kg 600 x 800mm,1500kg-600-x-800mm,,default,,,0,2
1407,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 600 x 1000mm",1500kg 600 x 1000mm,1500kg-600-x-1000mm,,default,,,0,3
1369,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 800 x 600mm",1500kg 800 x 600mm,1500kg-800-x-600mm,,default,,,0,2
554,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 800 x 800mm",1500kg 800 x 800mm,1500kg-800-x-800mm,,default,,,0,2
1333,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 800 x 1000mm",1500kg 800 x 1000mm,1500kg-800-x-1000mm,,default,,,0,2
1490,553,server-enclosures-classic-dst-1200,"Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200","Retelistica, date si telecomunicatii > Server Enclosures CLASSIC 1200 > 1500kg IP20 DST > Server Enclosures CLASSIC DST 1200 > 1500kg 800 x 1200mm",1500kg 800 x 1200mm,1500kg-800-x-1200mm,,default,,,0,2
1605,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Sisteme de cupri și fibră optică pentru centre de date",Sisteme de cupri și fibră optică pentru centre de date,sisteme-de-cupri-si-fibra-optica-pentru-centre-de-date,,default,,,0,1
1606,1605,sisteme-de-cupri-si-fibra-optica-pentru-centre-de-date,"Retelistica, date si telecomunicatii > Sisteme de cupri și fibră optică pentru centre de date","Retelistica, date si telecomunicatii > Sisteme de cupri și fibră optică pentru centre de date > Cabluri de fibră optică de înaltă densitate H.D.S.",Cabluri de fibră optică de înaltă densitate H.D.S.,cabluri-de-fibra-optica-de-inalta-densitate-h-d-s,,default,,,0,1
1254,,retelistica-date-si-telecomunicatii,"Retelistica, date si telecomunicatii","Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home",Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home,sistemul-de-cablare-multimedia-pentru-locuinte-schrack-4-home,,default,,,0,66
2648,1254,sistemul-de-cablare-multimedia-pentru-locuinte-schrack-4-home,"Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home","Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home > Cleme rapide pentru fixarea tuburilor",Cleme rapide pentru fixarea tuburilor,cleme-rapide-pentru-fixarea-tuburilor,,default,,,,6
3109,1254,sistemul-de-cablare-multimedia-pentru-locuinte-schrack-4-home,"Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home","Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home > Doze de aparat IT, mărime XXL, cu spaţiu pentru cabluri în exces","Doze de aparat IT, mărime XXL, cu spaţiu pentru cabluri în exces",doze-de-aparat-it-marime-xxl-cu-spatiu-pentru-cabluri-in-exces,,default,,,,1
2182,1254,sistemul-de-cablare-multimedia-pentru-locuinte-schrack-4-home,"Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home","Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home > Elemente de îmbinare pentru tuburi gofrate",Elemente de îmbinare pentru tuburi gofrate,elemente-de-imbinare-pentru-tuburi-gofrate,,default,,,,6
2637,1254,sistemul-de-cablare-multimedia-pentru-locuinte-schrack-4-home,"Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home","Retelistica, date si telecomunicatii > Sistemul de cablare multimedia pentru locuinţe - Schrack 4 Home > Elemente de îmbinare pentru ţevi din PVC",Elemente de îmbinare pentru ţevi din PVC,elemente-de-imbinare-pentru-tevi-din-pvc,,default,,,,7
